phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
6667334,https://cp0c7pc.du.r.appspot.com/c:/users/user/downloads/,http://www.phishtank.com/phish_detail.php?phish_id=6667334,2020-07-08T02:04:57+00:00,yes,2020-07-08T03:35:27+00:00,yes,Other
6667329,http://thestatusworlds.com/wp-admin/includes/ADCB/secure.php?frmLogin=kdw_ga=o43yG8R1VHXAJPb5MWYbVDlaLS5rR5m6wwSEqbaOh5SG8Yr4COUle63MCFfxL3agFlX8jxYBjdDmWKt1,http://www.phishtank.com/phish_detail.php?phish_id=6667329,2020-07-08T02:04:36+00:00,yes,2020-07-08T03:43:39+00:00,yes,Other
6667328,http://thestatusworlds.com/wp-admin/includes/ADCB/prelogin.php,http://www.phishtank.com/phish_detail.php?phish_id=6667328,2020-07-08T02:04:31+00:00,yes,2020-07-08T03:43:39+00:00,yes,Other
6667323,http://franchisedealer.in/whne/llyo/login.php?cmd=login_submit&amp;id=NzYzMjI2MzEzNzYzMjI2MzEz&amp;session=NzYzMjI2MzEzNzYzMjI2MzEz,http://www.phishtank.com/phish_detail.php?phish_id=6667323,2020-07-08T02:04:09+00:00,yes,2020-07-08T02:51:10+00:00,yes,Other
6667287,https://d5wxk.csb.app/icloud/log.php,http://www.phishtank.com/phish_detail.php?phish_id=6667287,2020-07-08T02:02:05+00:00,yes,2020-07-08T06:28:29+00:00,yes,Other
6667286,https://d5wxk.csb.app/jod-fcc,http://www.phishtank.com/phish_detail.php?phish_id=6667286,2020-07-08T02:02:01+00:00,yes,2020-07-08T02:07:33+00:00,yes,Other
6667285,https://d5wxk.csb.app/login/token.html,http://www.phishtank.com/phish_detail.php?phish_id=6667285,2020-07-08T02:01:57+00:00,yes,2020-07-08T02:06:19+00:00,yes,Other
6667284,https://d5wxk.csb.app/session,http://www.phishtank.com/phish_detail.php?phish_id=6667284,2020-07-08T02:01:52+00:00,yes,2020-07-08T02:06:19+00:00,yes,Other
6667282,https://d5wxk.csb.app/item/10000127115208.html,http://www.phishtank.com/phish_detail.php?phish_id=6667282,2020-07-08T02:01:44+00:00,yes,2020-07-08T02:06:19+00:00,yes,Other
6667281,https://d5wxk.csb.app/item/4000058233540.html,http://www.phishtank.com/phish_detail.php?phish_id=6667281,2020-07-08T02:01:40+00:00,yes,2020-07-08T02:06:19+00:00,yes,Other
6667280,https://d5wxk.csb.app/dhl/nfywj2bcgfw2eph9caepq45073dce75d92181ca956e737b3cb66db98.php,http://www.phishtank.com/phish_detail.php?phish_id=6667280,2020-07-08T02:01:36+00:00,yes,2020-07-08T02:06:19+00:00,yes,Other
6667279,https://d5wxk.csb.app/en/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6667279,2020-07-08T02:01:32+00:00,yes,2020-07-08T02:05:05+00:00,yes,Other
6667278,https://d5wxk.csb.app/ing/1.html,http://www.phishtank.com/phish_detail.php?phish_id=6667278,2020-07-08T02:01:28+00:00,yes,2020-07-08T02:05:05+00:00,yes,Other
6667277,https://d5wxk.csb.app/login/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6667277,2020-07-08T02:01:23+00:00,yes,2020-07-08T02:05:05+00:00,yes,Other
6667275,https://d5wxk.csb.app/pmserv.htm,http://www.phishtank.com/phish_detail.php?phish_id=6667275,2020-07-08T02:01:19+00:00,yes,2020-07-08T02:05:05+00:00,yes,Other
6667257,http://masterhealthcaregroup.com/wp-content/uploads/Office369/cfb7a0824144625b1067e3859bb85ffc/,http://www.phishtank.com/phish_detail.php?phish_id=6667257,2020-07-08T02:00:28+00:00,yes,2020-07-08T06:06:12+00:00,yes,Other
6667174,http://masterhealthcaregroup.com/wp-content/uploads/Office369/cfb7a0824144625b1067e3859bb85ffc,http://www.phishtank.com/phish_detail.php?phish_id=6667174,2020-07-08T00:00:20+00:00,yes,2020-07-08T05:11:43+00:00,yes,Other
6667154,http://konfirmasi-akun9376.webnode.com/,http://www.phishtank.com/phish_detail.php?phish_id=6667154,2020-07-07T23:31:46+00:00,yes,2020-07-08T01:45:46+00:00,yes,Facebook
6667121,http://www.autorizador5.com.br/wp-includes/customize/paypal/account/verified/paypal/fr/login.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcdf0d62361eb18985c0d28aa9f4fd802bdf0d62361eb18985c0d28aa9f4fd802b,http://www.phishtank.com/phish_detail.php?phish_id=6667121,2020-07-07T23:02:04+00:00,yes,2020-07-08T04:03:25+00:00,yes,Other
6667120,http://www.autorizador5.com.br/wp-includes/customize/paypal/account/verified/paypal/fr/login.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efca1308ede2489479731fc4f2b445e0197a1308ede2489479731fc4f2b445e0197,http://www.phishtank.com/phish_detail.php?phish_id=6667120,2020-07-07T23:02:00+00:00,yes,2020-07-08T04:03:25+00:00,yes,Other
6667119,http://www.autorizador5.com.br/wp-includes/customize/paypal/account/verified/paypal/fr/login.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc92b2fbabbf380b73b3d1e8b08104717492b2fbabbf380b73b3d1e8b081047174,http://www.phishtank.com/phish_detail.php?phish_id=6667119,2020-07-07T23:01:55+00:00,yes,2020-07-08T04:03:25+00:00,yes,Other
6667109,https://talentmoversinc.com/vendor/theseer/tokenizer/src/intl/logs/update-your-account-information/security-measure/log-in/signin,http://www.phishtank.com/phish_detail.php?phish_id=6667109,2020-07-07T23:01:24+00:00,yes,2020-07-08T01:24:56+00:00,yes,Other
6667101,http://nabitita1870.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6667101,2020-07-07T23:01:00+00:00,yes,2020-07-08T01:23:37+00:00,yes,Other
6667049,http://vitahaus.com.br/wp-admin/css/colors/blue/Dropbox/g5/main.html?accessToFile=true&fileAccess=44555&encryptedCookie=694e532134b9676ad7baeca10712d71d&u=cebdf838ffd14805218ad3204aadbf97&connecting=f76ba50b9e5a8d4b67ac07ce9d7f3e29&phaseAccess=535dc3796ec6e0effdc03a8088c0ad70&p=b39e2657290af67a492b51fb10ee9fdb,http://www.phishtank.com/phish_detail.php?phish_id=6667049,2020-07-07T22:02:35+00:00,yes,2020-07-07T22:50:31+00:00,yes,Other
6667048,http://vitahaus.com.br/wp-admin/css/colors/blue/Dropbox/g5/,http://www.phishtank.com/phish_detail.php?phish_id=6667048,2020-07-07T22:02:33+00:00,yes,2020-07-07T22:50:31+00:00,yes,Other
6667025,https://19cy3.csb.app/,http://www.phishtank.com/phish_detail.php?phish_id=6667025,2020-07-07T22:01:21+00:00,yes,2020-07-12T22:32:59+00:00,yes,Other
6667004,http://diskussionsforen-ebay-de.test105227.test-account.com/,http://www.phishtank.com/phish_detail.php?phish_id=6667004,2020-07-07T21:32:52+00:00,yes,2020-07-25T05:34:04+00:00,yes,"eBay, Inc."
6666990,https://docs.google.com/forms/d/e/1FAIpQLSdqEv1q4v6Sd97IfNeIYObw7ec1F59VDoxRBwSMIopVm0KiSg/viewform,http://www.phishtank.com/phish_detail.php?phish_id=6666990,2020-07-07T21:22:09+00:00,yes,2020-07-11T12:31:14+00:00,yes,Other
6666977,https://is.gd/LO35ej,http://www.phishtank.com/phish_detail.php?phish_id=6666977,2020-07-07T21:05:44+00:00,yes,2020-07-12T22:39:38+00:00,yes,Other
6666978,https://52e4t.csb.app/,http://www.phishtank.com/phish_detail.php?phish_id=6666978,2020-07-07T21:05:44+00:00,yes,2020-07-12T22:38:30+00:00,yes,Other
6666942,https://is.gd/jYSAYy,http://www.phishtank.com/phish_detail.php?phish_id=6666942,2020-07-07T21:04:03+00:00,yes,2020-07-12T22:50:37+00:00,yes,Other
6666943,https://zoeg8.csb.app/,http://www.phishtank.com/phish_detail.php?phish_id=6666943,2020-07-07T21:04:03+00:00,yes,2020-07-12T22:49:30+00:00,yes,Other
6666938,http://nabitita1870.blogspot.no/,http://www.phishtank.com/phish_detail.php?phish_id=6666938,2020-07-07T21:03:56+00:00,yes,2020-07-07T22:40:10+00:00,yes,Other
6666939,https://nabitita1870.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6666939,2020-07-07T21:03:56+00:00,yes,2020-07-07T22:40:10+00:00,yes,Other
6666929,https://is.gd/higvZF,http://www.phishtank.com/phish_detail.php?phish_id=6666929,2020-07-07T21:03:35+00:00,yes,2020-07-12T22:52:51+00:00,yes,Other
6666930,https://uguro.csb.app/,http://www.phishtank.com/phish_detail.php?phish_id=6666930,2020-07-07T21:03:35+00:00,yes,2020-07-12T22:51:44+00:00,yes,Other
6666889,http://ddrevent.com/board/wp-content/themes/alibaba?email=_xxx@yyy.com___,http://www.phishtank.com/phish_detail.php?phish_id=6666889,2020-07-07T21:01:39+00:00,yes,2020-07-07T22:32:07+00:00,yes,Other
6666880,http://www.gmjh.tyc.edu.tw/index.php?NewsTab=16,http://www.phishtank.com/phish_detail.php?phish_id=6666880,2020-07-07T21:01:09+00:00,yes,2020-07-07T22:29:44+00:00,yes,Other
6666802,http://vitahaus.com.br/wp-admin/css/colors/blue/Dropbox/g5/main.html,http://www.phishtank.com/phish_detail.php?phish_id=6666802,2020-07-07T20:02:03+00:00,yes,2020-07-07T20:07:26+00:00,yes,Other
6666801,http://vitahaus.com.br/wp-admin/css/colors/blue/Dropbox/g5/main.html?accessToFile=accessing&fileAccess=59895&encryptedCookie=7d44062df52e79a5b2a1316ed9985482&u=2113297a99b8eb2860720cb00ef94661&connecting=c5780b7b07cb4ac09c4b17244e73d875&phaseAccess=b046f5c3b1d918ae65d9cb710b42ceb7&p=77343a56f45b5510151234f075339752,http://www.phishtank.com/phish_detail.php?phish_id=6666801,2020-07-07T20:01:59+00:00,yes,2020-07-07T20:07:26+00:00,yes,Other
6666800,http://vitahaus.com.br/wp-admin/css/colors/blue/Dropbox/g5,http://www.phishtank.com/phish_detail.php?phish_id=6666800,2020-07-07T20:01:58+00:00,yes,2020-07-07T20:07:26+00:00,yes,Other
6666791,http://copinyasociados.com.mx/wp-includes/pomo/0nfile/0nfile/oneddrive/login-option.php,http://www.phishtank.com/phish_detail.php?phish_id=6666791,2020-07-07T20:01:19+00:00,yes,2020-07-07T20:05:54+00:00,yes,Other
6666785,https://wellsconfirm-account.com/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365f0112b873559dae40288c61d0dd86a61f0112b873559dae40288c61d0dd86a61,http://www.phishtank.com/phish_detail.php?phish_id=6666785,2020-07-07T20:00:56+00:00,yes,2020-07-07T20:02:56+00:00,yes,Other
6666784,http://wellsconfirm-account.com/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365f0112b873559dae40288c61d0dd86a61f0112b873559dae40288c61d0dd86a61,http://www.phishtank.com/phish_detail.php?phish_id=6666784,2020-07-07T20:00:55+00:00,yes,2020-07-07T20:02:56+00:00,yes,Other
6666749,http://safraempresarial.br.com/coco.php,http://www.phishtank.com/phish_detail.php?phish_id=6666749,2020-07-07T19:28:10+00:00,yes,2020-07-07T19:28:45+00:00,yes,Other
6666715,http://travel-trends.net/sdn/mkbnetbankar.hu/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=6666715,2020-07-07T19:00:37+00:00,yes,2020-07-07T19:02:05+00:00,yes,Other
6666669,http://13.90.47.146,http://www.phishtank.com/phish_detail.php?phish_id=6666669,2020-07-07T18:10:22+00:00,yes,2020-07-12T23:23:50+00:00,yes,Other
6666623,https://t.co/jdwXdeKLmD,http://www.phishtank.com/phish_detail.php?phish_id=6666623,2020-07-07T17:27:00+00:00,yes,2020-07-12T23:26:03+00:00,yes,PayPal
6666621,http://irsgov.cc/,http://www.phishtank.com/phish_detail.php?phish_id=6666621,2020-07-07T17:26:30+00:00,yes,2020-07-07T17:39:53+00:00,yes,Internal Revenue Service
6666582,https://docs.google.com/forms/d/e/1FAIpQLSet_dd1fwTkKm4-Cv9FAoZIHuOASbG-C3tdteyT-dN3Wg-JjA/viewform,http://www.phishtank.com/phish_detail.php?phish_id=6666582,2020-07-07T16:52:56+00:00,yes,2020-07-15T10:50:22+00:00,yes,Other
6666573,https://docs.google.com/forms/d/e/1FAIpQLSeI08CcHqw9r8ogkWkgnxuj3hwmVVW1bDQ3_ulG1emoEHi66g/viewform,http://www.phishtank.com/phish_detail.php?phish_id=6666573,2020-07-07T16:34:04+00:00,yes,2020-07-14T14:29:19+00:00,yes,Other
6666569,https://clubedemilhagem.com/home.php,http://www.phishtank.com/phish_detail.php?phish_id=6666569,2020-07-07T16:30:22+00:00,yes,2020-07-10T04:27:25+00:00,yes,Other
6666547,https://docs.google.com/forms/d/e/1FAIpQLScFeNHo1XuORfUTlRVETyzOBNQegvbBCifU2W0vcPITNdKedA/viewform?usp=sf_link%3E,http://www.phishtank.com/phish_detail.php?phish_id=6666547,2020-07-07T16:02:09+00:00,yes,2020-07-07T17:15:14+00:00,yes,Other
6666498,https://docs.google.com/forms/d/e/1FAIpQLSchRtOYn4VWQwliQwG0LgMEYv9g6jJ260XAj2FnfRnni3YQuA/viewform?usp=sf_link%3E,http://www.phishtank.com/phish_detail.php?phish_id=6666498,2020-07-07T15:31:15+00:00,yes,2020-07-07T17:23:14+00:00,yes,Other
6666466,https://docs.google.com/forms/d/e/1FAIpQLSfYMHbIw6JqbPU4D5AnkEWQNVqKhySHuFqZFKdtCVkPKPhrXQ/viewform?usp=send_form,http://www.phishtank.com/phish_detail.php?phish_id=6666466,2020-07-07T15:02:19+00:00,yes,2020-07-07T17:35:34+00:00,yes,Other
6666384,http://m.4everproxy.com/direct/aHR0cHM6Ly9tb2JpbGUuZmFjZWJvb2suY29tL2xvZ2luLnBocD9uZXh0PWh0dHBzJTNBJTJGJTJGbW9iaWxlLmZhY2Vib29rLmNvbSUyRm5vdGlmaWNhdGlvbnMucGhwJTNGcmVmX2NvbXBvbmVudCUzRG1iYXNpY19ob21lX2hlYWRlciUyNnJlZl9wYWdlJTNEJTI1MkZ3YXAlMjUyRmhvbWUucGhwJTI2cmVmaWQlM0Q3JnJlZnNyYz1odHRwcyUzQSUyRiUyRm1vYmlsZS5mYWNlYm9vay5jb20lMkZub3RpZmljYXRpb25zLnBocCZyZWZpZD03JnJlZl9jb21wb25lbnQ9bWJhc2ljX2hvbWVfaGVhZGVyJl9yZHI-,http://www.phishtank.com/phish_detail.php?phish_id=6666384,2020-07-07T14:03:30+00:00,yes,2020-07-07T14:14:45+00:00,yes,Other
6666385,https://m.4everproxy.com/direct/aHR0cHM6Ly9tb2JpbGUuZmFjZWJvb2suY29tL2xvZ2luLnBocD9uZXh0PWh0dHBzJTNBJTJGJTJGbW9iaWxlLmZhY2Vib29rLmNvbSUyRm5vdGlmaWNhdGlvbnMucGhwJTNGcmVmX2NvbXBvbmVudCUzRG1iYXNpY19ob21lX2hlYWRlciUyNnJlZl9wYWdlJTNEJTI1MkZ3YXAlMjUyRmhvbWUucGhwJTI2cmVmaWQlM0Q3JnJlZnNyYz1odHRwcyUzQSUyRiUyRm1vYmlsZS5mYWNlYm9vay5jb20lMkZub3RpZmljYXRpb25zLnBocCZyZWZpZD03JnJlZl9jb21wb25lbnQ9bWJhc2ljX2hvbWVfaGVhZGVyJl9yZHI-,http://www.phishtank.com/phish_detail.php?phish_id=6666385,2020-07-07T14:03:30+00:00,yes,2020-07-07T14:16:16+00:00,yes,Other
6666380,http://www.thelongevityrevolution.com/file/WeTransfer.php,http://www.phishtank.com/phish_detail.php?phish_id=6666380,2020-07-07T14:03:17+00:00,yes,2020-07-07T14:14:45+00:00,yes,Other
6666381,https://www.thelongevityrevolution.com/file/WeTransfer.php,http://www.phishtank.com/phish_detail.php?phish_id=6666381,2020-07-07T14:03:17+00:00,yes,2020-07-07T14:14:45+00:00,yes,Other
6666358,https://steamproxy.net/app/880940,http://www.phishtank.com/phish_detail.php?phish_id=6666358,2020-07-07T14:01:37+00:00,yes,2020-07-07T14:06:34+00:00,yes,Other
6666351,https://xxx-com-dot-c2c01-531c7.uc.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6666351,2020-07-07T14:01:16+00:00,yes,2020-07-07T14:05:21+00:00,yes,Other
6666350,http://xxx-com-dot-c2c01-531c7.uc.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6666350,2020-07-07T14:01:12+00:00,yes,2020-07-07T14:04:08+00:00,yes,Other
6666209,http://gardendesignarchitecture.com,http://www.phishtank.com/phish_detail.php?phish_id=6666209,2020-07-07T10:06:41+00:00,yes,2020-07-07T10:17:47+00:00,yes,Bradesco
6666197,http://products.stephenmunive.com/.well-known/pki-validation/press_mail_b1/privmsg.php?built=bhd1fr05we9xtb5r&amp;sit=main&amp;youll=heart,http://www.phishtank.com/phish_detail.php?phish_id=6666197,2020-07-07T10:00:35+00:00,yes,2020-07-07T10:02:27+00:00,yes,Other
6666059,http://carewanderlust.com/wp-content/plugins/acf-field-date-time-picker/js/localization/Mirabilis,http://www.phishtank.com/phish_detail.php?phish_id=6666059,2020-07-07T06:00:48+00:00,yes,2020-07-07T06:03:21+00:00,yes,Other
6666057,https://talentmoversinc.com/vendor/theseer/tokenizer/src/intl/logs/update-your-account-information/security-measure/log-in/success,http://www.phishtank.com/phish_detail.php?phish_id=6666057,2020-07-07T06:00:40+00:00,yes,2020-07-07T06:03:21+00:00,yes,Other
6666037,https://cf50l.csb.app/..sdw-3-3-3.3./..2.2.2.24--.html,http://www.phishtank.com/phish_detail.php?phish_id=6666037,2020-07-07T05:18:19+00:00,yes,2020-07-12T23:58:07+00:00,yes,Other
6666014,http://summerfestivalsex.com/wp-includes/SimplePie/Decode/anaphroditic,http://www.phishtank.com/phish_detail.php?phish_id=6666014,2020-07-07T05:00:37+00:00,yes,2020-07-07T05:03:56+00:00,yes,Other
6665983,http://talentmoversinc.com/vendor/theseer/tokenizer/src/intl/logs/update-your-account-information/security-measure/log-in/success,http://www.phishtank.com/phish_detail.php?phish_id=6665983,2020-07-07T04:01:45+00:00,yes,2020-07-07T04:07:57+00:00,yes,Other
6665933,http://carewanderlust.com/wp-content/plugins/acf-field-date-time-picker/js/localization/Mirabilis/,http://www.phishtank.com/phish_detail.php?phish_id=6665933,2020-07-07T03:01:42+00:00,yes,2020-07-07T03:12:13+00:00,yes,Other
6665929,http://webpostmedia.com/Autokeep/Confirm/websc_signin,http://www.phishtank.com/phish_detail.php?phish_id=6665929,2020-07-07T03:01:28+00:00,yes,2020-07-07T03:11:05+00:00,yes,Other
6665919,https://allinevents.in/wp-admin/file/PDF/form,http://www.phishtank.com/phish_detail.php?phish_id=6665919,2020-07-07T03:00:46+00:00,yes,2020-07-07T03:08:40+00:00,yes,Other
6665859,https://is.gd/wRd7yK,http://www.phishtank.com/phish_detail.php?phish_id=6665859,2020-07-07T02:14:47+00:00,yes,2020-07-13T01:18:33+00:00,yes,Other
6665860,https://d5wxk.csb.app/,http://www.phishtank.com/phish_detail.php?phish_id=6665860,2020-07-07T02:14:47+00:00,yes,2020-07-13T01:17:26+00:00,yes,Other
6665853,https://is.gd/VK3Qjm,http://www.phishtank.com/phish_detail.php?phish_id=6665853,2020-07-07T02:14:31+00:00,yes,2020-07-13T01:19:39+00:00,yes,Other
6665854,https://7ku50.csb.app/,http://www.phishtank.com/phish_detail.php?phish_id=6665854,2020-07-07T02:14:31+00:00,yes,2020-07-18T12:32:02+00:00,yes,Other
6665843,https://ofertasparaguay.com/home/download/wetransfer/pro,http://www.phishtank.com/phish_detail.php?phish_id=6665843,2020-07-07T02:14:06+00:00,yes,2020-07-07T02:56:21+00:00,yes,Other
6665835,http://gloriouspublicschoolniwas.com/fonts/icomoon/22211100111cha1/confirm.php,http://www.phishtank.com/phish_detail.php?phish_id=6665835,2020-07-07T02:13:37+00:00,yes,2020-07-07T02:55:09+00:00,yes,Other
6665813,https://ofertasparaguay.com/home/download/wetransfer/pro/,http://www.phishtank.com/phish_detail.php?phish_id=6665813,2020-07-07T02:12:19+00:00,yes,2020-07-07T02:50:24+00:00,yes,Other
6665786,https://my3.billing-change.co.uk/,http://www.phishtank.com/phish_detail.php?phish_id=6665786,2020-07-07T02:10:48+00:00,yes,2020-07-13T01:20:46+00:00,yes,Other
6665785,http://my3.billing-change.co.uk/,http://www.phishtank.com/phish_detail.php?phish_id=6665785,2020-07-07T02:10:47+00:00,yes,2020-07-07T09:31:54+00:00,yes,Other
6665780,https://allinevents.in/wp-admin/file/PDF/form/,http://www.phishtank.com/phish_detail.php?phish_id=6665780,2020-07-07T02:10:28+00:00,yes,2020-07-07T02:40:52+00:00,yes,Other
6665721,http://www.joindewasa.qpoe.com/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6665721,2020-07-07T02:06:43+00:00,yes,2020-07-07T02:22:46+00:00,yes,Other
6665720,http://joindewasa.qpoe.com/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6665720,2020-07-07T02:06:39+00:00,yes,2020-07-07T02:22:46+00:00,yes,Other
6665683,http://webpostmedia.com/Autokeep/Confirm/websc_signin/,http://www.phishtank.com/phish_detail.php?phish_id=6665683,2020-07-07T02:04:24+00:00,yes,2020-07-07T02:10:18+00:00,yes,Other
6665659,https://is.gd/CB9Ipo,http://www.phishtank.com/phish_detail.php?phish_id=6665659,2020-07-07T02:02:42+00:00,yes,2020-07-13T01:24:04+00:00,yes,Other
6665616,http://summerfestivalsex.com/wp-includes/SimplePie/Decode/anaphroditic/,http://www.phishtank.com/phish_detail.php?phish_id=6665616,2020-07-07T02:00:29+00:00,yes,2020-07-07T02:01:34+00:00,yes,Other
6665570,https://talentmoversinc.com/vendor/theseer/tokenizer/src/intl/logs/update-your-account-information/security-measure/log-in/signin?country.x=LU&amp;locale.x=_LU,http://www.phishtank.com/phish_detail.php?phish_id=6665570,2020-07-07T01:01:31+00:00,yes,2020-07-07T01:06:42+00:00,yes,Other
6665500,http://pizzafactory.co.il/wp-content/themes/schwab/schwab/home/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6665500,2020-07-07T00:01:42+00:00,yes,2020-07-07T00:10:08+00:00,yes,Other
6665493,http://bustv.in/.well-known/pki-validation/pronegotiation/search_results/getthumbnail/bemvindo/insertcupon.php?seed=nf1fh012hdv5wdd&amp;produce=sense&amp;base=region,http://www.phishtank.com/phish_detail.php?phish_id=6665493,2020-07-07T00:01:21+00:00,yes,2020-07-07T00:08:59+00:00,yes,Other
6665343,http://factursicoobtopnacionalvoc.com,http://www.phishtank.com/phish_detail.php?phish_id=6665343,2020-07-06T20:18:44+00:00,yes,2020-07-06T20:20:18+00:00,yes,Other
6665269,https://docs.google.com/forms/d/e/1FAIpQLScFeNHo1XuORfUTlRVETyzOBNQegvbBCifU2W0vcPITNdKedA/viewform?usp=sf_link,http://www.phishtank.com/phish_detail.php?phish_id=6665269,2020-07-06T19:31:09+00:00,yes,2020-07-17T05:23:13+00:00,yes,Other
6665249,http://cooking.com.pk/retunre.html,http://www.phishtank.com/phish_detail.php?phish_id=6665249,2020-07-06T19:17:04+00:00,yes,2020-07-06T19:19:06+00:00,yes,PayPal
6665074,https://inx.inbox.lv/redirect/QoSl,http://www.phishtank.com/phish_detail.php?phish_id=6665074,2020-07-06T17:00:25+00:00,yes,2020-07-13T01:53:50+00:00,yes,Other
6665041,http://three-login-ebill.com/,http://www.phishtank.com/phish_detail.php?phish_id=6665041,2020-07-06T16:46:25+00:00,yes,2020-07-06T16:48:41+00:00,yes,Three
6665039,http://newmy-3.com,http://www.phishtank.com/phish_detail.php?phish_id=6665039,2020-07-06T16:46:11+00:00,yes,2020-07-06T16:47:31+00:00,yes,Three
6664982,https://pagseguro.club/,http://www.phishtank.com/phish_detail.php?phish_id=6664982,2020-07-06T16:10:24+00:00,yes,2020-07-13T01:58:11+00:00,yes,Other
6664981,http://pagseguro.club,http://www.phishtank.com/phish_detail.php?phish_id=6664981,2020-07-06T16:10:23+00:00,yes,2020-07-13T01:59:18+00:00,yes,Other
6664904,https://docs.google.com/forms/d/e/1FAIpQLScoEiXHgDMbf67lYTtYYmv8FJl6KrvHBVEXCxKa4ET17fF07Q/viewform,http://www.phishtank.com/phish_detail.php?phish_id=6664904,2020-07-06T15:24:15+00:00,yes,2020-07-15T16:25:22+00:00,yes,Other
6664901,http://taxesin-usa.com,http://www.phishtank.com/phish_detail.php?phish_id=6664901,2020-07-06T15:22:01+00:00,yes,2020-07-06T15:23:30+00:00,yes,Internal Revenue Service
6664856,http://www.inx.lv/QoSl,http://www.phishtank.com/phish_detail.php?phish_id=6664856,2020-07-06T15:00:38+00:00,yes,2020-07-13T02:12:29+00:00,yes,Other
6664622,http://marketing-sense.co.uk/mmrn/rnec.html,http://www.phishtank.com/phish_detail.php?phish_id=6664622,2020-07-06T14:03:43+00:00,yes,2020-07-06T14:21:23+00:00,yes,Other
6664604,http://www.inx.lv/QoSl/,http://www.phishtank.com/phish_detail.php?phish_id=6664604,2020-07-06T14:02:43+00:00,yes,2020-07-13T02:16:58+00:00,yes,Other
6664598,http://arablinkedindocument.df.r.appspot.com/off365.html?payment%20codeAAQkADUyYzNhODUwLTAwNzYtNGE2YS04YWQ1LWI2Yjg5MWY5NzM2ZAAQADKpx%20lv1KxDr2OE5uAPrZw=,http://www.phishtank.com/phish_detail.php?phish_id=6664598,2020-07-06T14:02:17+00:00,yes,2020-07-06T14:12:52+00:00,yes,Other
6664560,https://jek0ls0n0.creatorlink.net/index#Email-Settings,http://www.phishtank.com/phish_detail.php?phish_id=6664560,2020-07-06T13:50:53+00:00,yes,2020-07-06T13:51:52+00:00,yes,Microsoft
6664542,https://chronopostfrlivraison8.blogspot.com/2020/07/repondrechronopost.html,http://www.phishtank.com/phish_detail.php?phish_id=6664542,2020-07-06T13:37:37+00:00,yes,2020-07-13T02:19:10+00:00,yes,Other
6664543,http://770tree.com/bount.html,http://www.phishtank.com/phish_detail.php?phish_id=6664543,2020-07-06T13:37:37+00:00,yes,2020-07-13T02:19:10+00:00,yes,Other
6664427,https://nesgolftocal1939.blogspot.ro/,http://www.phishtank.com/phish_detail.php?phish_id=6664427,2020-07-06T11:29:32+00:00,yes,2020-07-06T11:31:05+00:00,yes,Other
6664425,https://ticsoetangspar1936.blogspot.bg/,http://www.phishtank.com/phish_detail.php?phish_id=6664425,2020-07-06T11:28:32+00:00,yes,2020-07-06T11:29:56+00:00,yes,Other
6664423,https://funyrohard1962.blogspot.al/,http://www.phishtank.com/phish_detail.php?phish_id=6664423,2020-07-06T11:27:26+00:00,yes,2020-07-06T11:28:50+00:00,yes,Other
6664418,https://undesmaro1937.blogspot.co.uk/,http://www.phishtank.com/phish_detail.php?phish_id=6664418,2020-07-06T11:24:52+00:00,yes,2020-07-06T11:26:35+00:00,yes,Other
6664416,https://kitotyle1933.blogspot.co.at/,http://www.phishtank.com/phish_detail.php?phish_id=6664416,2020-07-06T11:23:36+00:00,yes,2020-07-06T11:25:24+00:00,yes,Other
6664390,http://zjlplayground.cn/moals.htm,http://www.phishtank.com/phish_detail.php?phish_id=6664390,2020-07-06T10:23:07+00:00,yes,2020-07-13T02:39:04+00:00,yes,Other
6664368,http://gkjx168.com/images?http:/us.battle.net/login/http:/dyfdzx.com/js?fav.1,http://www.phishtank.com/phish_detail.php?phish_id=6664368,2020-07-06T10:00:31+00:00,yes,2020-07-06T10:01:47+00:00,yes,Other
6664359,https://ssosscast.com/wp-content/plugins/.tss,http://www.phishtank.com/phish_detail.php?phish_id=6664359,2020-07-06T09:43:44+00:00,yes,2020-07-06T09:46:01+00:00,yes,Other
